0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0190435140647466,0.05561045573689498,0.04946036000965755,0.045105061605615206,0.046137405561986485,0.037976146140772264,0.04557904863555819,0.03748489965409041,0.04739485528594372,0.04124686644740277,-18.121234164006587,-26.215682401252515,-59.0558785961533,-57.59985558562897,-72.65041612174883,-69.38808698795597,-85.7169311845567,-85.49289783009117,-97.94952733904947,-98.61017698943009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020147990593012196,0.05887736825339419,0.052746559543241506,0.04788492931073936,0.049392075266793206,0.040506530012339614,0.04869789841399453,0.04008303237167467,0.05018434848323118,0.04403172348270304,-19.32565314722245,-28.010231967865764,-59.5460234792311,-58.30707287751949,-72.45840852606463,-69.19442750200537,-84.90995076834402,-84.6743580328125,-96.63289583661442,-97.112510415499
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020062198358547886,0.05844565051497547,0.05253731132009498,0.047927734586448334,0.04892036096282682,0.040184205357466155,0.04797111933061204,0.03937041454373552,0.04927482326316949,0.04296873242912003,-19.5821208324418,-27.527254105637113,-59.516862622188626,-58.148033896178234,-72.36100753152769,-68.98955213301032,-85.03633968671713,-84.46223334464096,-97.07707339151003,-97.38690419401512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01949608254297817,0.0570008098271817,0.051024401494463176,0.04662771632763656,0.047381435347474944,0.03898768554211484,0.04659171792756244,0.038221595158448446,0.04823049601110547,0.041903015395589674,-18.78508782747489,-27.106038761250314,-59.28616904835371,-57.95328698211469,-72.6042771413107,-69.17254533979902,-85.60926002825047,-85.086700995027,-97.88580714486461,-98.28578226520257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01945478888132186,0.05726200139624849,0.051612722926640944,0.046660060914445946,0.047876951775615566,0.039316887950820154,0.046642158229653494,0.038327266289112726,0.04798624121146886,0.0418408113355522,-20.266556085994715,-27.26038304009827,-59.30920144513768,-57.24694478031648,-72.23188993508697,-68.51869034499128,-85.08822056380818,-84.24339838590578,-97.42045141891099,-97.44343203102012
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019293120881468975,0.05741347543890299,0.05170814641318482,0.04650990952142653,0.04802485383403122,0.039849190736019224,0.04680500191082867,0.03861531473872816,0.048407225613526075,0.041988475557955394,-20.69433240113036,-27.400516627723707,-59.414942523331995,-57.84834296756328,-72.43948276360368,-69.39380453583152,-85.35504881962744,-84.85777717220846,-97.66806419549339,-98.16440184935038
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018978933107982685,0.05656167519304778,0.05105869905057839,0.04571862421164577,0.047409333808699126,0.039057531370632136,0.04622298945972469,0.03774093973508842,0.04788917619011836,0.04109339395638863,-19.78906907101594,-26.88257126980655,-59.63100288857193,-57.88525779937149,-72.66653462594363,-69.57662596224905,-85.59862297572678,-85.10890026335646,-97.92522786174473,-98.73815568030908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019212030939668487,0.05677561614559634,0.05081914085699516,0.04579765772002175,0.0472576071125242,0.03882964088425365,0.04616333672500026,0.03781381946429509,0.04775923669977254,0.041369590849936695,-19.378283377352243,-27.09012311260654,-59.213853734218,-57.72802868008698,-72.36606266781418,-69.19472540375646,-85.35525893195816,-84.96514538663047,-97.85085577660928,-98.61687279767716
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018909728595203016,0.05617087321941412,0.04967838568200903,0.0453114232570213,0.046096645250804515,0.03809265366317046,0.04528583151003397,0.03716387494136019,0.04712776282258866,0.040893993374328266,-18.360294943544815,-26.9931092768522,-58.69207143901449,-57.57887878848716,-72.30541445562224,-69.18384337834823,-85.60517970922152,-85.11796439148922,-98.1660497851745,-98.72961192404969
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01932056125492964,0.056975963456898426,0.050506618823441304,0.046313757690150094,0.04689812822070478,0.03877278093978353,0.04614549667535691,0.03781532278706216,0.04786346679458119,0.041779726337696714,-18.966319759849203,-27.60165524086912,-58.958111769085114,-57.62707392448328,-72.34836256279267,-68.9263039217592,-85.37720422413138,-84.88105806395475,-97.67644880312795,-98.05121329228128
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019496819610864396,0.05757867706694747,0.05151851836721005,0.04673689745802554,0.04802200814554506,0.039629881392451986,0.04706274305985171,0.038664268508365136,0.048570755453860776,0.04237516998535196,-19.418051841589623,-27.837563440662805,-59.06696658846449,-57.795605275775124,-72.19747046520932,-69.01069646921542,-85.08909941001028,-84.56761403090245,-97.35608905012076,-97.54133141587305
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019535049335895,0.05795524079632628,0.05249520451021747,0.04720881523990553,0.04879018955674401,0.03992481926716001,0.04754090779414334,0.03870992177616584,0.04878913053683868,0.04251365615224781,-19.77964219078647,-27.70778679241016,-59.22137018863318,-57.59864220266562,-72.07386139580937,-68.60987255270616,-84.816430928385,-84.08241842948114,-97.01345609247858,-97.23506759990022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019176991806227717,0.05734540168396685,0.052034717536816134,0.04700471585860439,0.048245409611842864,0.03955183665427919,0.04707818087992241,0.038503111582270204,0.04853680145498363,0.042153428263732265,-20.087847262606306,-27.70479919755655,-59.3567464875824,-57.74759456214263,-72.28953511792477,-68.89744844274266,-85.08662233750856,-84.50962124511841,-97.27201302751436,-97.74371564342283
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019164169784166744,0.056759502060888825,0.0506460205057593,0.04596797446835418,0.04691665174935045,0.03863804620236303,0.0459658814068569,0.0375754349502657,0.0475691742446321,0.041202935088029684,-19.067953456834267,-27.40191100537438,-58.75718412199846,-57.417623805897,-72.09201132686898,-68.73572634604615,-85.1931837782134,-84.53125799100202,-97.57086695565556,-98.0997600979088
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019432464266423484,0.05809066637036012,0.05293910140256879,0.04775075012152797,0.04919787321322348,0.04022939887532417,0.047958896748197706,0.0391688691953609,0.04929395517825893,0.043024957720602997,-20.562439738339407,-27.998254343740843,-59.716377367948525,-57.87160576182759,-72.34696512581947,-68.58647425327514,-84.87015129184081,-84.02935050707627,-96.76402546129698,-96.8499465877439
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019287405364488558,0.0576145536619158,0.051960726798110916,0.04658498060937811,0.048021636668834244,0.03951062298431188,0.04678915693645752,0.03836906842467345,0.04830167422040501,0.04174616524542227,-19.160579303464583,-27.449757560061975,-58.68352328340101,-57.16438687088332,-71.63683546430191,-68.54514476668814,-84.54080729071991,-84.14092113688052,-96.79868276321102,-97.51723338763138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018929885442572656,0.05680172215770457,0.05077846557959115,0.04573196077387223,0.04703275618754194,0.038685079078578766,0.04590332995369294,0.03746121833468361,0.04737047414457615,0.041110014863674035,-19.462650717140704,-27.335954031856733,-58.837618433636734,-57.27486501354003,-72.19394725384292,-68.79439843772337,-85.21223459119652,-84.60269042344275,-97.54515687007132,-97.9336796533495
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019010535466785716,0.05633976221619725,0.05011685613360247,0.04549333661966675,0.04638412321597074,0.038241323773579874,0.04539030913985004,0.03711548124522607,0.046944251146110776,0.04083415608250153,-19.271745929069738,-27.325001491781475,-58.98903744006436,-57.03719266679842,-72.29414974704981,-68.41564111677229,-85.30065287509596,-84.36694815857437,-97.69818867917014,-97.7758825944621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019320439872161754,0.05756431682815271,0.051647512963421176,0.04640271107446963,0.04806126316072382,0.03937795783596956,0.04694880084737967,0.03835853231521343,0.048470578564470616,0.0420536193782087,-19.320679555371477,-27.74971202474365,-58.85027777189112,-57.19345887241645,-71.78744906960775,-68.4680811669809,-84.64572572798279,-84.06576457997402,-96.9585624750865,-97.37015883689138
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019334927328086882,0.05798634012319134,0.0525299462046837,0.047024950736895346,0.04872760371916059,0.04009396854537911,0.04756508780002853,0.03899645824225605,0.04925851377311265,0.04277805339830756,-20.548601580955513,-28.08720405272866,-59.26682584803203,-57.63287024600055,-72.11354688801462,-68.86237268434708,-84.86341097409901,-84.47951772061228,-96.95964745897041,-97.57535669694384
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01903788524460677,0.05681427202789364,0.051581709603019436,0.045869518526641465,0.04775646632007649,0.038966426408139916,0.04648609454446812,0.03751910738923822,0.04809735561503439,0.04117666224561192,-19.832936935233093,-27.319594640002464,-59.2352027785432,-57.09215614585917,-72.28659402223629,-68.66351428540186,-85.2080262106955,-84.46292523890554,-97.50592178466411,-97.98069342752052
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01896434675682059,0.056338009959409914,0.049930113083472116,0.045328942185259784,0.04641643227323142,0.038107307562249206,0.045487779221009404,0.03699433091610556,0.04708337245267472,0.04068423682160082,-17.815487778482147,-27.19797884596204,-58.598098749400414,-57.036783815188116,-72.02740798128163,-68.31421504695207,-85.15034667584973,-84.10353369113763,-97.65568640579824,-97.86278912023764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019398720538445702,0.0577703779225819,0.05178038176396442,0.046723471469709364,0.048286866317647205,0.039254118122951494,0.04729051937790365,0.03860640360654273,0.04876749423161646,0.04251745187362926,-19.843159479356952,-28.304980810399513,-59.22045797759945,-57.39684271955798,-72.20978986461431,-68.27001592608732,-84.91571026165582,-84.04591698866723,-97.0005557535347,-97.0697841109801
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019043594908683115,0.057261979843728904,0.05144507008694023,0.04618562383840158,0.04747052797258939,0.038966473461078954,0.04618272130284058,0.03773643563456217,0.047734970236134266,0.041437790416911584,-18.78407030133639,-27.364350403347217,-58.71879908629863,-56.68085386204711,-71.60232739178872,-67.85251738011229,-84.52738335481504,-83.84405860479445,-96.92361839117638,-97.32732901856527
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01908569672277054,0.05701177731642513,0.051108827830610465,0.04611166223353299,0.04733257258831161,0.03839999997795772,0.04619990117327953,0.03729701005858957,0.04765396395484226,0.04135580126634581,-19.37822651979214,-27.639230590094996,-58.553775806287256,-56.558039481644066,-71.73704409789657,-67.58101029279064,-84.65534028030551,-83.70614934262606,-96.98598114886359,-97.0566426036621
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019269169718334533,0.05782697355898142,0.05212754437758549,0.046894979583246975,0.048383768795145866,0.03892957892473022,0.04725552295165353,0.038046871520149385,0.04859670885707393,0.04207120124690302,-19.256496053377532,-28.097038054618228,-59.27419482135973,-57.353060816283694,-72.2012158498047,-67.85206366873747,-84.84227810115078,-84.03012562356267,-96.7494288195163,-97.07917151176042
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018755103895573756,0.05625186361500488,0.05036149092485414,0.04532022754550263,0.04650491010667079,0.03787404792748496,0.045438498197493314,0.03693609010863669,0.04717695985951619,0.04066739514350306,-19.952908075263668,-27.419787378085804,-59.12318975387289,-56.49963410009156,-72.34161085489526,-67.70063477027274,-85.32339192286331,-84.00727146182705,-97.54417149493409,-97.48852638757914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019267406337661358,0.05791495347208405,0.05207240740234746,0.04661135890234333,0.04817928131993385,0.039229979508593596,0.047043119598583955,0.0383106545117832,0.048804496215499475,0.041957314287117214,-19.469442388319194,-27.78606174074036,-58.91642653934077,-56.86190903388492,-71.68212816318822,-67.85046785144483,-84.42924800908959,-83.69856130722741,-96.47218070591065,-96.88592747849492
